Year,EmployerType,EmployerName,DepartmentOrSubdivision,Position,ElectedOfficial,Judicial,OtherPositions,MinPositionSalary,MaxPositionSalary,ReportedBaseWage,RegularPay,OvertimePay,LumpSumPay,OtherPay,TotalWages,DefinedBenefitPlanContribution,EmployeesRetirementCostCovered,DeferredCompensationPlan,HealthDentalVision,TotalRetirementAndHealthContribution,PensionFormula,EmployerURL,EmployerPopulation,LastUpdatedDate,EmployerCounty,SpecialDistrictActivities,IncludesUnfundedLiability,SpecialDistrictType
2023,City,San Diego,Library,Student Intern,False,False,,22797,35610,,1370,0,0,0,1370,0,0,51,0,51,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Recreation Leader II,False,False,,35173,42370,,1365,0,0,0,1365,0,0,82,0,82,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Recreation Aide,False,False,,22797,35610,,1361,0,0,0,1361,0,0,82,0,82,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Personnel,Test Monitor II,False,False,,36608,44117,,1360,0,0,0,1360,0,0,82,0,82,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Recruit,False,False,,61110,73694,,1354,0,0,0,1354,0,0,149,283,432,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Recruit,False,False,,61110,73694,,1354,0,0,0,1354,0,0,149,278,427,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Recruit,False,False,,61110,73694,,1354,0,0,0,1354,0,0,149,278,427,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Recruit,False,False,,61110,73694,,1354,0,0,0,1354,0,0,149,278,427,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Recruit,False,False,,61110,73694,,1354,0,0,0,1354,0,0,149,278,427,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Recruit,False,False,,61110,73694,,1354,0,0,0,1354,0,0,149,278,427,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Recruit,False,False,,61110,73694,,1354,0,0,0,1354,0,0,149,278,427,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Recruit,False,False,,61110,73694,,1354,0,0,0,1354,0,0,149,278,427,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Recruit,False,False,,61110,73694,,1354,0,0,0,1354,0,0,149,278,427,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Recruit,False,False,,61110,73694,,1354,0,0,0,1354,0,0,138,278,416,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Recruit,False,False,,61110,73694,,1354,0,0,0,1354,0,0,149,264,413,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Recruit,False,False,,61110,73694,,1354,0,0,0,1354,0,0,149,264,413,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Recruit,False,False,,61110,73694,,1354,0,0,0,1354,0,0,149,264,413,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Recruit,False,False,,61110,73694,,1354,0,0,0,1354,0,0,149,264,413,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Recruit,False,False,,61110,73694,,1354,0,0,0,1354,0,0,149,261,410,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Recruit,False,False,,61110,73694,,1354,0,0,0,1354,0,0,149,261,410,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Recruit,False,False,,61110,73694,,1354,0,0,0,1354,0,0,149,0,149,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Human Resources,Student Intern,False,False,,22797,35610,,1352,0,0,0,1352,0,0,51,0,51,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Student Intern,False,False,,22797,35610,,1352,0,0,0,1352,0,0,51,0,51,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Therapeutic Recreation Leader,False,False,,37877,45656,,1349,0,0,0,1349,0,0,81,0,81,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Recruit,False,False,,61110,73694,,1354,0,0,-9,1345,0,0,148,1035,1183,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Pool Guard I,False,False,,33571,40435,,1339,0,0,0,1339,0,0,80,0,80,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Recruit,False,False,,61110,73694,,1354,0,0,-17,1337,0,0,147,1035,1182,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Recruit,False,False,,61110,73694,,1354,0,0,-17,1337,0,0,147,1035,1182,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Recruit,False,False,,61110,73694,,1354,0,0,-21,1333,0,0,147,317,464,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Recruit,False,False,,61110,73694,,1354,0,0,-27,1327,0,0,146,317,463,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Recruit,False,False,,61110,73694,,1354,0,0,-27,1327,0,0,146,317,463,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Recruit,False,False,,61110,73694,,1354,0,0,-27,1327,0,0,146,317,463,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Pool Guard I,False,False,,33571,40435,,1321,0,0,0,1321,0,0,79,0,79,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Special Events Traffic Controller I,False,False,,41558,49941,,1321,0,0,0,1321,0,0,79,0,79,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Special Events Traffic Controller I,False,False,,41558,49941,,1320,0,0,0,1320,0,0,79,0,79,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Library,Student Intern,False,False,,22797,35610,,1318,0,0,0,1318,0,0,49,0,49,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Recruit,False,False,,61110,73694,,1354,0,0,-38,1316,0,0,145,619,764,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Recruit,False,False,,61110,73694,,1354,0,0,-38,1316,0,0,139,619,758,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Recruit,False,False,,61110,73694,,1354,0,0,-41,1313,0,0,144,317,461,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Recruit,False,False,,61110,73694,,1354,0,0,-41,1313,0,0,144,317,461,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Recruit,False,False,,61110,73694,,1354,0,0,-44,1310,0,0,144,317,461,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Human Resources,Student Intern,False,False,,22797,35610,,1310,0,0,0,1310,0,0,49,0,49,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Recruit,False,False,,61110,73694,,1354,0,0,-45,1309,0,0,144,706,850,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Recreation Aide,False,False,,22797,35610,,1297,0,0,0,1297,0,0,78,0,78,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Environmental Services,Heavy Truck Driver I,False,False,,46093,54954,,992,247,55,-3,1291,117,0,12,0,129,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Public Utilities,Clerical Assistant II,False,False,,40352,48630,,1213,0,79,-3,1289,262,0,12,0,274,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Special Events Traffic Controller I,False,False,,41558,49941,,1285,0,0,0,1285,0,0,77,0,77,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Human Resources,Management Intern,False,False,,33904,43722,,1285,0,0,0,1285,0,0,48,0,48,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Recreation Aide,False,False,,22797,35610,,1260,0,0,0,1260,0,0,76,0,76,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Special Events Traffic Controller I,False,False,,41558,49941,,1260,0,0,0,1260,0,0,76,0,76,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Library,Student Intern,False,False,,22797,35610,,1258,0,0,0,1258,0,0,47,0,47,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Development Services,Junior Planner,False,False,,58906,71074,,1242,0,0,-3,1239,98,0,12,0,110,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Recruit,False,False,,61110,73694,,1354,0,0,-118,1236,0,0,136,1035,1171,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Public Utilities,Water Systems Technician III,False,False,,55411,66144,,0,0,1234,0,1234,0,0,0,0,0,2.5% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Development Services,Information Systems Technician,False,False,,58552,70574,,1233,0,0,-3,1230,98,0,12,0,110,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,General Services,Fleet Technician,False,False,,63315,75941,,0,0,458,755,1213,0,0,0,0,0,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Engineering & Capital Projects,Student Intern,False,False,,22797,35610,,1198,0,0,0,1198,0,0,45,0,45,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Management Intern,False,False,,33904,43722,,1177,0,0,0,1177,0,0,44,0,44,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Human Resources,Management Intern,False,False,,33904,43722,,1175,0,0,0,1175,0,0,44,0,44,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Student Intern,False,False,,22797,35610,,1174,0,0,0,1174,0,0,44,0,44,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Student Intern,False,False,,22797,35610,,1164,0,0,0,1164,0,0,44,0,44,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Public Utilities,Instrumentation & Control Technician Trainee,False,False,,50627,60445,,1162,0,0,-3,1159,173,0,12,278,463,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Pool Guard I,False,False,,33571,40435,,1144,0,0,0,1144,0,0,69,0,69,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Personnel,Test Monitor I,False,False,,30514,36608,,1141,0,0,0,1141,0,0,68,0,68,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Student Intern,False,False,,22797,35610,,1130,0,0,0,1130,0,0,42,0,42,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Grounds Maintenance Worker I,False,False,,38376,45469,,1049,0,69,-3,1115,145,0,10,0,155,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Special Events Traffic Controller I,False,False,,41558,49941,,1115,0,0,0,1115,0,0,67,0,67,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Development Services,Junior Planner,False,False,,58906,71074,,1117,0,0,-3,1114,92,0,11,0,103,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Library,Library Assistant I,False,False,,26894,36504,,919,130,61,-3,1107,65,0,10,0,75,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Special Events Traffic Controller I,False,False,,41558,49941,,1084,0,0,0,1084,0,0,65,0,65,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Dispatcher II,False,False,,53019,64022,,0,0,1079,0,1079,0,0,0,0,0,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Recreation Leader I,False,False,,30514,36754,,1035,38,0,0,1073,0,0,64,0,64,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Special Events Traffic Controller I,False,False,,41558,49941,,1064,0,0,0,1064,0,0,64,0,64,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,City Attorney,Management Intern,False,False,,33904,43722,,1062,0,0,0,1062,0,0,40,0,40,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Human Resources,Student Intern,False,False,,22797,35610,,1060,0,0,0,1060,0,0,40,0,40,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Recreation Aide,False,False,,22797,35610,,1053,0,0,0,1053,0,0,63,0,63,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Recreation Leader I,False,False,,30514,36754,,1041,0,0,0,1041,0,0,62,0,62,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Student Intern,False,False,,22797,35610,,1041,0,0,0,1041,0,0,39,0,39,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Student Intern,False,False,,22797,35610,,1027,0,0,0,1027,0,0,39,0,39,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Human Resources,Management Intern,False,False,,33904,43722,,1019,0,0,0,1019,0,0,38,0,38,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Officer II,False,False,,91624,110698,,0,0,1019,0,1019,0,0,0,0,0,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Pool Guard I,False,False,,33571,40435,,1014,0,0,0,1014,0,0,61,0,61,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Management Intern,False,False,,33904,43722,,1014,0,0,0,1014,0,0,38,0,38,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Recreation Aide,False,False,,22797,35610,,1010,0,0,0,1010,0,0,61,0,61,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Library,Library Assistant III,False,False,,52520,63315,,1010,0,0,-3,1007,144,0,10,0,154,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Library,Library Assistant III,False,False,,52520,63315,,1010,0,0,-7,1003,113,0,10,333,456,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Human Resources,Student Intern,False,False,,22797,35610,,1003,0,0,0,1003,0,0,38,0,38,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Recreation Leader I,False,False,,30514,36754,,993,0,0,0,993,0,0,60,0,60,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,General Services,Assistant Fleet Technician,False,False,,52250,62275,,861,0,0,126,987,322,0,22,325,669,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Public Utilities,Field Representative,False,False,,43597,52520,,925,0,61,-2,984,109,0,9,0,118,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Pool Guard II,False,False,,36837,44387,,979,0,0,0,979,0,0,59,0,59,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Special Events Traffic Controller II,False,False,,43618,52478,,976,0,0,0,976,0,0,59,0,59,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Human Resources,Student Intern,False,False,,22797,35610,,964,0,0,0,964,0,0,36,0,36,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Personnel,Test Monitor II,False,False,,36608,44117,,911,0,0,43,954,0,0,55,0,55,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Therapeutic Recreation Leader,False,False,,37877,45656,,952,0,0,0,952,0,0,57,0,57,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Human Resources,Student Intern,False,False,,22797,35610,,952,0,0,0,952,0,0,36,0,36,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Lifeguard I,False,False,,48443,58178,,611,0,0,338,949,0,0,40,0,40,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Recreation Aide,False,False,,22797,35610,,939,0,0,0,939,0,0,56,0,56,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Information Technology,Student Intern,False,False,,22797,35610,,918,0,0,0,918,0,0,34,0,34,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Fire Prevention Supervisor,False,False,,87069,105414,,912,0,0,0,912,0,0,0,0,0,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Marine Mechanic,False,False,,53768,64480,,0,0,0,909,909,0,0,0,11452,11452,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Environmental Services,Clerical Assistant II,False,False,,40352,48630,,892,0,0,-2,890,76,0,9,301,386,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Library,Student Intern,False,False,,22797,35610,,890,0,0,0,890,0,0,33,0,33,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Pool Guard I,False,False,,33571,40435,,865,0,0,0,865,0,0,52,0,52,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Pool Guard I,False,False,,33571,40435,,876,0,0,-18,858,0,0,53,0,53,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Pool Guard I,False,False,,33571,40435,,856,0,0,0,856,0,0,51,0,51,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Library,Student Intern,False,False,,22797,35610,,856,0,0,0,856,0,0,32,0,32,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Special Events Traffic Controller II,False,False,,43618,52478,,851,0,0,0,851,0,0,51,0,51,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Transportation,Utility Worker I,False,False,,38854,46197,,165,0,698,-17,846,121,0,3,0,124,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Development Services,Management Intern,False,False,,33904,43722,,841,0,0,0,841,0,0,32,0,32,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Clerical Assistant I,False,False,,33634,40352,,776,0,51,-2,825,87,0,8,0,95,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Pool Guard II,False,False,,36837,44387,,801,0,0,0,801,0,0,48,0,48,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Recreation Aide,False,False,,22797,35610,,798,0,0,0,798,0,0,48,0,48,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Library,Student Intern,False,False,,22797,35610,,796,0,0,0,796,0,0,30,0,30,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Officer I,False,False,,71822,86653,,723,0,0,70,793,15878,0,0,19261,35139,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Recreation Leader I,False,False,,30514,36754,,791,0,0,0,791,0,0,47,0,47,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Student Intern,False,False,,22797,35610,,770,0,0,0,770,0,0,29,0,29,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Pool Guard I,False,False,,33571,40435,,768,0,0,0,768,0,0,46,0,46,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Student Intern,False,False,,22797,35610,,762,0,0,0,762,0,0,29,0,29,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Recreation Leader II,False,False,,35173,42370,,755,0,0,0,755,0,0,45,0,45,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Therapeutic Recreation Leader,False,False,,37877,45656,,685,0,0,68,753,0,0,45,0,45,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Student Intern,False,False,,22797,35610,,753,0,0,0,753,0,0,28,0,28,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
